Elements;qsort;milliSec;1000;1000;15;20;rand;median;0
1000;3
2000;15
3000;36
4000;51
5000;112
6000;133
7000;297
8000;551
9000;881
10000;1104
11000;1433
12000;1359
13000;1598
14000;1787
15000;1907
