Elements;qsort;milliSec;1000;1000;15;20;rand;middle;0
1000;1
2000;6
3000;11
4000;19
5000;28
6000;30
7000;39
8000;58
9000;143
10000;235
11000;251
12000;305
13000;579
14000;574
15000;612
