Elements;qsort;milliSec;1000;1000;15;20;rand;right;0
1000;3
2000;19
3000;53
4000;58
5000;100
6000;154
7000;214
8000;425
9000;745
10000;1101
11000;1056
12000;1356
13000;2371
14000;2238
15000;2167
