Elements;qsort;milliSec;1000;1000;20;1;auf;left;0
1000;6
2000;29
3000;55
4000;95
5000;147
6000;221
7000;287
8000;528
9000;707
10000;919
11000;1126
12000;1413
13000;1366
14000;1647
15000;1889
16000;2263
17000;2516
18000;2869
19000;3264
20000;3712
30000;7897
40000;13741
50000;21190
60000;29949
70000;40600
80000;52275
