Elements;qsort;milliSec;10000;10000;15;20;rand;right;0
10000;6
20000;16
30000;31
40000;37
50000;46
60000;56
70000;60
80000;71
90000;82
100000;96
110000;108
120000;117
130000;126
140000;131
150000;152
