Elements;qsort;milliSec;10000;10000;50;20;rand;left;0
10000;3
20000;7
30000;12
40000;16
50000;22
60000;26
70000;30
80000;36
90000;38
100000;45
110000;47
120000;53
130000;58
140000;67
150000;69
160000;74
170000;80
180000;86
190000;88
200000;97
210000;98
220000;107
230000;110
240000;120
250000;125
260000;122
270000;122
280000;129
290000;138
300000;141
310000;159
320000;163
330000;166
340000;161
350000;173
360000;172
370000;193
380000;192
390000;198
400000;194
