Elements;insertBT;deleteBT;findBT;equalBT;isBT;milliSec;0;1000;20;5;auf
11;0;0;0;0;0
1011;20;0;3;0;0
2011;83;0;13;0;1
3011;194;1;29;0;0
4011;355;1;58;1;0
5011;580;0;96;0;1
6011;838;1;122;0;1
7011;1218;2;179;1;1
8011;1592;1;216;1;1
9011;1736;4;264;0;0
10011;2215;0;371;0;1
11011;2831;2;436;0;1
12011;3414;1;516;1;1
13011;4321;3;566;1;1
14011;5105;10;698;1;1
15011;5902;8;806;1;1
16011;6665;5;934;1;1
17011;7453;4;953;1;1
18011;8322;3;1144;1;2
19011;9279;5;1221;1;2
